id_renglon,venta_id,fecha_venta,jugador_id,producto_id,ubicacion_id,cantidad,nombre,categoria,precio,costo,fecha_registro,edad_nino,tipo_suscripcion,estado,municipio,latitud,longitud,Ingreso_Total,Costo_Total,Utilidad
121,50075,2026-01-20,JUG-038,PROD-06,UBI-PUE118,1,Lapicera Colección,Papelería,95.0,25.0,2025-04-16,8,Gratuita,Puebla,San Andrés Cholula,19.01946810496396,-98.31509529966232,95.0,25.0,70.0
122,50075,2026-01-20,JUG-038,PROD-01,UBI-PUE118,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2025-04-16,8,Gratuita,Puebla,San Andrés Cholula,19.01946810496396,-98.31509529966232,150.0,45.0,105.0
124,50076,2024-03-22,JUG-084,PROD-05,UBI-PUE052,1,Mochila Ergonómica,Accesorios,450.0,180.0,2023-12-17,7,Premium,Puebla,Tehuacán,18.47893098831278,-97.43182784586894,450.0,180.0,270.0
125,50076,2024-03-22,JUG-084,PROD-06,UBI-PUE052,1,Lapicera Colección,Papelería,95.0,25.0,2023-12-17,7,Premium,Puebla,Tehuacán,18.47893098831278,-97.43182784586894,95.0,25.0,70.0
126,50077,2023-07-26,JUG-106,PROD-08,UBI-PUE135,1,Planilla Stickers,Papelería,35.0,8.0,2023-04-05,11,Premium,Puebla,San Andrés Cholula,19.017810080813025,-98.31781206092904,35.0,8.0,27.0
127,50078,2026-04-30,JUG-022,PROD-05,UBI-PUE131,1,Mochila Ergonómica,Accesorios,450.0,180.0,2024-12-25,7,Gratuita,Puebla,San Andrés Cholula,19.0146656506021,-98.32010803190488,450.0,180.0,270.0
128,50079,2026-04-17,JUG-052,PROD-06,UBI-PUE171,2,Lapicera Colección,Papelería,95.0,25.0,2025-03-04,10,Gratuita,Puebla,Puebla (La Paz Tlaxcolpan),18.905044386179316,-98.2250803922242,190.0,50.0,140.0
130,50080,2025-02-15,JUG-088,PROD-07,UBI-PUE209,1,Libreta de Tareas,Papelería,110.0,30.0,2024-06-28,9,Gratuita,Puebla,Amozoc De Mota,19.06527247459149,-98.04605250723895,110.0,30.0,80.0
132,50081,2025-05-14,JUG-180,PROD-02,UBI-PUE007,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2024-04-06,11,Gratuita,Puebla,Xicotepec De Juárez,20.26326336073004,-97.9686272452115,80.0,5.0,75.0
133,50082,2026-02-18,JUG-221,PROD-06,UBI-PUE122,3,Lapicera Colección,Papelería,95.0,25.0,2025-03-05,6,Gratuita,Puebla,San Andrés Cholula,19.022682670933907,-98.31760878490336,285.0,75.0,210.0
134,50083,2024-12-23,JUG-130,PROD-02,UBI-PUE214,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2024-01-18,7,Gratuita,Puebla,Amozoc De Mota,19.04353018681422,-98.03695445402629,80.0,5.0,75.0
135,50083,2024-12-23,JUG-130,PROD-01,UBI-PUE214,3,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2024-01-18,7,Gratuita,Puebla,Amozoc De Mota,19.04353018681422,-98.03695445402629,450.0,135.0,315.0
137,50084,2023-11-19,JUG-065,PROD-03,UBI-PUE149,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2023-11-04,12,Premium,Puebla,Puebla (Centro),19.059843148924525,-98.2201317990469,280.0,90.0,190.0
138,50084,2023-11-19,JUG-065,PROD-07,UBI-PUE149,1,Libreta de Tareas,Papelería,110.0,30.0,2023-11-04,12,Premium,Puebla,Puebla (Centro),19.059843148924525,-98.2201317990469,110.0,30.0,80.0
140,50085,2025-03-02,JUG-246,PROD-07,UBI-PUE199,1,Libreta de Tareas,Papelería,110.0,30.0,2024-10-29,10,Gratuita,Puebla,Amozoc De Mota,19.04898159144052,-98.07434532032558,110.0,30.0,80.0
141,50085,2025-03-02,JUG-246,PROD-03,UBI-PUE199,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2024-10-29,10,Gratuita,Puebla,Amozoc De Mota,19.04898159144052,-98.07434532032558,280.0,90.0,190.0
142,50086,2025-11-20,JUG-007,PROD-05,UBI-PUE216,1,Mochila Ergonómica,Accesorios,450.0,180.0,2025-07-05,7,Premium,Puebla,Amozoc De Mota,19.04271885227944,-98.02682643252538,450.0,180.0,270.0
143,50087,2025-05-10,JUG-228,PROD-05,UBI-PUE102,1,Mochila Ergonómica,Accesorios,450.0,180.0,2024-02-22,7,Gratuita,Puebla,San Andrés Cholula,19.03200636992376,-98.3067000039147,450.0,180.0,270.0
144,50088,2025-01-13,JUG-226,PROD-08,UBI-PUE278,1,Planilla Stickers,Papelería,35.0,8.0,2023-11-18,7,Premium,Puebla,Heroica Puebla De Zaragoza,19.005113431117763,-98.19699248279105,35.0,8.0,27.0
145,50088,2025-01-13,JUG-226,PROD-07,UBI-PUE278,1,Libreta de Tareas,Papelería,110.0,30.0,2023-11-18,7,Premium,Puebla,Heroica Puebla De Zaragoza,19.005113431117763,-98.19699248279105,110.0,30.0,80.0
146,50089,2025-12-02,JUG-036,PROD-05,UBI-PUE053,1,Mochila Ergonómica,Accesorios,450.0,180.0,2024-09-12,6,Gratuita,Puebla,Tehuacán,18.47209280845156,-97.43251449139444,450.0,180.0,270.0
147,50089,2025-12-02,JUG-036,PROD-02,UBI-PUE053,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2024-09-12,6,Gratuita,Puebla,Tehuacán,18.47209280845156,-97.43251449139444,80.0,5.0,75.0
148,50089,2025-12-02,JUG-036,PROD-01,UBI-PUE053,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2024-09-12,6,Gratuita,Puebla,Tehuacán,18.47209280845156,-97.43251449139444,150.0,45.0,105.0
149,50090,2026-01-23,JUG-116,PROD-04,UBI-PUE127,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2025-04-18,10,Gratuita,Puebla,San Andrés Cholula,19.018580964302764,-98.31794080696504,120.0,35.0,85.0
150,50091,2025-03-26,JUG-118,PROD-07,UBI-PUE010,1,Libreta de Tareas,Papelería,110.0,30.0,2025-01-23,6,Gratuita,Puebla,Xicotepec De Juárez,20.277981323967843,-97.96190618536345,110.0,30.0,80.0
151,50092,2024-11-14,JUG-036,PROD-04,UBI-PUE006,2,Botella de Agua TDAH,Accesorios,120.0,35.0,2024-09-12,6,Gratuita,Puebla,Xicotepec De Juárez,20.261814016908424,-97.96433571087876,240.0,70.0,170.0
152,50093,2025-10-10,JUG-182,PROD-05,UBI-PUE058,1,Mochila Ergonómica,Accesorios,450.0,180.0,2024-06-17,10,Gratuita,Puebla,Zacatlán,19.943710803704,-97.9391732101409,450.0,180.0,270.0
153,50094,2025-02-07,JUG-126,PROD-08,UBI-PUE162,1,Planilla Stickers,Papelería,35.0,8.0,2023-12-22,11,Gratuita,Puebla,Puebla (San Andrés Azumiatla),18.90341502556057,-98.25467995515534,35.0,8.0,27.0
155,50094,2025-02-07,JUG-126,PROD-02,UBI-PUE162,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2023-12-22,11,Gratuita,Puebla,Puebla (San Andrés Azumiatla),18.90341502556057,-98.25467995515534,80.0,5.0,75.0
156,50095,2024-05-06,JUG-032,PROD-07,UBI-PUE147,2,Libreta de Tareas,Papelería,110.0,30.0,2023-12-06,6,Gratuita,Puebla,Puebla (Centro),19.057878020811533,-98.22065157231933,220.0,60.0,160.0
157,50096,2025-01-24,JUG-084,PROD-05,UBI-PUE013,1,Mochila Ergonómica,Accesorios,450.0,180.0,2023-12-17,7,Premium,Puebla,Huauchinango,20.180517279683475,-98.04544362861948,450.0,180.0,270.0
159,50096,2025-01-24,JUG-084,PROD-07,UBI-PUE013,2,Libreta de Tareas,Papelería,110.0,30.0,2023-12-17,7,Premium,Puebla,Huauchinango,20.180517279683475,-98.04544362861948,220.0,60.0,160.0
160,50097,2024-12-15,JUG-181,PROD-02,UBI-PUE228,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2023-08-14,7,Gratuita,Puebla,Chignahuapan,19.844427790296898,-98.02669542204028,80.0,5.0,75.0
161,50098,2023-10-27,JUG-150,PROD-08,UBI-PUE203,1,Planilla Stickers,Papelería,35.0,8.0,2023-09-02,11,Gratuita,Puebla,Amozoc De Mota,19.038464820826707,-98.07272495152884,35.0,8.0,27.0
162,50099,2023-12-24,JUG-094,PROD-07,UBI-PUE171,1,Libreta de Tareas,Papelería,110.0,30.0,2023-09-06,11,Gratuita,Puebla,Puebla (La Paz Tlaxcolpan),18.905044386179316,-98.2250803922242,110.0,30.0,80.0
163,50100,2026-03-24,JUG-115,PROD-05,UBI-PUE015,1,Mochila Ergonómica,Accesorios,450.0,180.0,2024-11-15,9,Gratuita,Puebla,Huauchinango,20.168674278579942,-98.0423537237548,450.0,180.0,270.0
164,50101,2025-05-19,JUG-180,PROD-04,UBI-PUE252,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2024-04-06,11,Gratuita,Puebla,Heroica Puebla De Zaragoza,18.9509360790904,-98.24852950232288,120.0,35.0,85.0
165,50101,2025-05-19,JUG-180,PROD-08,UBI-PUE252,1,Planilla Stickers,Papelería,35.0,8.0,2024-04-06,11,Gratuita,Puebla,Heroica Puebla De Zaragoza,18.9509360790904,-98.24852950232288,35.0,8.0,27.0
166,50101,2025-05-19,JUG-180,PROD-05,UBI-PUE252,2,Mochila Ergonómica,Accesorios,450.0,180.0,2024-04-06,11,Gratuita,Puebla,Heroica Puebla De Zaragoza,18.9509360790904,-98.24852950232288,900.0,360.0,540.0
167,50102,2024-10-14,JUG-089,PROD-07,UBI-PUE193,1,Libreta de Tareas,Papelería,110.0,30.0,2024-07-18,6,Gratuita,Puebla,Cuautlancingo (San Lorenzo Almecatla),19.14483873271919,-98.22751694973678,110.0,30.0,80.0
168,50103,2025-06-02,JUG-144,PROD-01,UBI-PUE159,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2024-10-01,12,Gratuita,Puebla,Puebla (San Andrés Azumiatla),18.903075740814074,-98.25745931103285,150.0,45.0,105.0
169,50104,2023-06-30,JUG-189,PROD-05,UBI-PUE153,1,Mochila Ergonómica,Accesorios,450.0,180.0,2023-02-06,7,Premium,Puebla,Puebla (Centro),19.06770342553383,-98.20090015898911,450.0,180.0,270.0
170,50104,2023-06-30,JUG-189,PROD-06,UBI-PUE153,1,Lapicera Colección,Papelería,95.0,25.0,2023-02-06,7,Premium,Puebla,Puebla (Centro),19.06770342553383,-98.20090015898911,95.0,25.0,70.0
171,50104,2023-06-30,JUG-189,PROD-08,UBI-PUE153,1,Planilla Stickers,Papelería,35.0,8.0,2023-02-06,7,Premium,Puebla,Puebla (Centro),19.06770342553383,-98.20090015898911,35.0,8.0,27.0
172,50105,2025-08-11,JUG-240,PROD-06,UBI-PUE023,3,Lapicera Colección,Papelería,95.0,25.0,2024-11-13,12,Gratuita,Puebla,Huauchinango,20.17818097653682,-98.06346807366349,285.0,75.0,210.0
173,50106,2026-08-27,JUG-082,PROD-01,UBI-PUE021,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2025-05-31,6,Premium,Puebla,Huauchinango,20.17060789121293,-98.06904706855802,150.0,45.0,105.0
175,50107,2025-05-19,JUG-235,PROD-04,UBI-PUE187,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2024-04-23,9,Gratuita,Puebla,Cuautlancingo (San Lorenzo Almecatla),19.13762213377546,-98.23901826224234,120.0,35.0,85.0
176,50107,2025-05-19,JUG-235,PROD-05,UBI-PUE187,1,Mochila Ergonómica,Accesorios,450.0,180.0,2024-04-23,9,Gratuita,Puebla,Cuautlancingo (San Lorenzo Almecatla),19.13762213377546,-98.23901826224234,450.0,180.0,270.0
177,50108,2024-07-06,JUG-148,PROD-05,UBI-PUE196,2,Mochila Ergonómica,Accesorios,450.0,180.0,2023-04-20,12,Gratuita,Puebla,Amozoc De Mota,19.034557043718344,-98.07443463186864,900.0,360.0,540.0
178,50109,2026-03-21,JUG-136,PROD-04,UBI-PUE231,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2024-11-13,11,Gratuita,Puebla,Chignahuapan,19.8383854302683,-98.04206960903008,120.0,35.0,85.0
179,50109,2026-03-21,JUG-136,PROD-07,UBI-PUE231,1,Libreta de Tareas,Papelería,110.0,30.0,2024-11-13,11,Gratuita,Puebla,Chignahuapan,19.8383854302683,-98.04206960903008,110.0,30.0,80.0
180,50110,2025-06-25,JUG-177,PROD-06,UBI-PUE050,1,Lapicera Colección,Papelería,95.0,25.0,2025-01-16,11,Premium,Puebla,Tehuacán,18.502374105369224,-97.41208678701123,95.0,25.0,70.0
181,50111,2025-02-06,JUG-036,PROD-08,UBI-PUE259,2,Planilla Stickers,Papelería,35.0,8.0,2024-09-12,6,Gratuita,Puebla,Heroica Puebla De Zaragoza,18.949024714440988,-98.2234127008656,70.0,16.0,54.0
182,50112,2024-10-25,JUG-025,PROD-08,UBI-PUE261,1,Planilla Stickers,Papelería,35.0,8.0,2023-11-04,6,Premium,Puebla,Heroica Puebla De Zaragoza,18.963427673099748,-98.2183604706874,35.0,8.0,27.0
184,50113,2026-08-25,JUG-047,PROD-07,UBI-PUE160,1,Libreta de Tareas,Papelería,110.0,30.0,2025-07-23,7,Gratuita,Puebla,Puebla (San Andrés Azumiatla),18.906638196336388,-98.245983260958,110.0,30.0,80.0
185,50113,2026-08-25,JUG-047,PROD-02,UBI-PUE160,2,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2025-07-23,7,Gratuita,Puebla,Puebla (San Andrés Azumiatla),18.906638196336388,-98.245983260958,160.0,10.0,150.0
186,50114,2024-11-11,JUG-037,PROD-05,UBI-PUE034,1,Mochila Ergonómica,Accesorios,450.0,180.0,2024-04-15,9,Gratuita,Puebla,Tehuacán,18.46036957936015,-97.38650924216338,450.0,180.0,270.0
187,50115,2026-07-20,JUG-102,PROD-03,UBI-PUE211,2,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2025-09-16,8,Gratuita,Puebla,Amozoc De Mota,19.04953393910868,-98.04725413690856,560.0,180.0,380.0
188,50115,2026-07-20,JUG-102,PROD-05,UBI-PUE211,2,Mochila Ergonómica,Accesorios,450.0,180.0,2025-09-16,8,Gratuita,Puebla,Amozoc De Mota,19.04953393910868,-98.04725413690856,900.0,360.0,540.0
189,50116,2023-03-25,JUG-132,PROD-05,UBI-PUE111,1,Mochila Ergonómica,Accesorios,450.0,180.0,2023-02-08,8,Gratuita,Puebla,San Andrés Cholula,19.011566678229418,-98.30772098305216,450.0,180.0,270.0
190,50116,2023-03-25,JUG-132,PROD-04,UBI-PUE111,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2023-02-08,8,Gratuita,Puebla,San Andrés Cholula,19.011566678229418,-98.30772098305216,120.0,35.0,85.0
191,50116,2023-03-25,JUG-132,PROD-05,UBI-PUE111,2,Mochila Ergonómica,Accesorios,450.0,180.0,2023-02-08,8,Gratuita,Puebla,San Andrés Cholula,19.011566678229418,-98.30772098305216,900.0,360.0,540.0
192,50117,2025-02-15,JUG-228,PROD-08,UBI-PUE248,1,Planilla Stickers,Papelería,35.0,8.0,2024-02-22,7,Gratuita,Puebla,San Antonio Matlahuacales,19.75379911242499,-98.08550427602836,35.0,8.0,27.0
193,50117,2025-02-15,JUG-228,PROD-06,UBI-PUE248,1,Lapicera Colección,Papelería,95.0,25.0,2024-02-22,7,Gratuita,Puebla,San Antonio Matlahuacales,19.75379911242499,-98.08550427602836,95.0,25.0,70.0
194,50118,2025-09-30,JUG-145,PROD-01,UBI-PUE022,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2024-08-31,7,Gratuita,Puebla,Huauchinango,20.175764074370814,-98.0799475662751,150.0,45.0,105.0
196,50119,2024-04-23,JUG-003,PROD-03,UBI-PUE008,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2024-02-17,9,Premium,Puebla,Xicotepec De Juárez,20.268108133121515,-97.9726818655338,280.0,90.0,190.0
197,50120,2024-02-13,JUG-010,PROD-03,UBI-PUE165,2,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2023-04-27,11,Gratuita,Puebla,Puebla (San Andrés Azumiatla),18.88941895873616,-98.26023866691034,560.0,180.0,380.0
198,50120,2024-02-13,JUG-010,PROD-05,UBI-PUE165,1,Mochila Ergonómica,Accesorios,450.0,180.0,2023-04-27,11,Gratuita,Puebla,Puebla (San Andrés Azumiatla),18.88941895873616,-98.26023866691034,450.0,180.0,270.0
199,50121,2024-06-18,JUG-042,PROD-04,UBI-PUE105,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2024-02-21,6,Premium,Puebla,San Andrés Cholula,19.034828705995185,-98.3070253535229,120.0,35.0,85.0
200,50122,2024-06-18,JUG-238,PROD-04,UBI-PUE067,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2023-02-24,12,Gratuita,Puebla,Atlixco,18.916765247952736,-98.42126979225472,120.0,35.0,85.0
201,50123,2024-05-01,JUG-035,PROD-08,UBI-PUE183,1,Planilla Stickers,Papelería,35.0,8.0,2023-07-02,12,Gratuita,Puebla,Cuautlancingo (San Lorenzo Almecatla),19.154892794079935,-98.23180848427106,35.0,8.0,27.0
202,50123,2024-05-01,JUG-035,PROD-07,UBI-PUE183,1,Libreta de Tareas,Papelería,110.0,30.0,2023-07-02,12,Gratuita,Puebla,Cuautlancingo (San Lorenzo Almecatla),19.154892794079935,-98.23180848427106,110.0,30.0,80.0
203,50124,2025-01-27,JUG-024,PROD-05,UBI-PUE014,1,Mochila Ergonómica,Accesorios,450.0,180.0,2023-12-01,10,Gratuita,Puebla,Huauchinango,20.174394479847276,-98.04578695138224,450.0,180.0,270.0
204,50124,2025-01-27,JUG-024,PROD-02,UBI-PUE014,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2023-12-01,10,Gratuita,Puebla,Huauchinango,20.174394479847276,-98.04578695138224,80.0,5.0,75.0
205,50125,2025-11-16,JUG-166,PROD-03,UBI-PUE216,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2025-04-18,12,Gratuita,Puebla,Amozoc De Mota,19.04271885227944,-98.02682643252538,280.0,90.0,190.0
206,50126,2025-05-27,JUG-177,PROD-06,UBI-PUE134,1,Lapicera Colección,Papelería,95.0,25.0,2025-01-16,11,Premium,Puebla,San Andrés Cholula,19.017566643178824,-98.31663188893212,95.0,25.0,70.0
207,50126,2025-05-27,JUG-177,PROD-08,UBI-PUE134,1,Planilla Stickers,Papelería,35.0,8.0,2025-01-16,11,Premium,Puebla,San Andrés Cholula,19.017566643178824,-98.31663188893212,35.0,8.0,27.0
208,50127,2024-09-17,JUG-183,PROD-05,UBI-PUE232,1,Mochila Ergonómica,Accesorios,450.0,180.0,2024-07-14,11,Premium,Puebla,Chignahuapan,19.837803010437845,-98.02623610494986,450.0,180.0,270.0
209,50128,2025-01-05,JUG-231,PROD-03,UBI-PUE056,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2024-10-21,9,Gratuita,Puebla,Zacatlán,19.938385618481306,-97.96320580353284,280.0,90.0,190.0
210,50128,2025-01-05,JUG-231,PROD-08,UBI-PUE056,1,Planilla Stickers,Papelería,35.0,8.0,2024-10-21,9,Gratuita,Puebla,Zacatlán,19.938385618481306,-97.96320580353284,35.0,8.0,27.0
211,50128,2025-01-05,JUG-231,PROD-02,UBI-PUE056,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2024-10-21,9,Gratuita,Puebla,Zacatlán,19.938385618481306,-97.96320580353284,80.0,5.0,75.0
212,50129,2026-12-06,JUG-049,PROD-03,UBI-PUE135,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2025-08-17,10,Gratuita,Puebla,San Andrés Cholula,19.017810080813025,-98.31781206092904,280.0,90.0,190.0
213,50129,2026-12-06,JUG-049,PROD-01,UBI-PUE135,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2025-08-17,10,Gratuita,Puebla,San Andrés Cholula,19.017810080813025,-98.31781206092904,150.0,45.0,105.0
214,50130,2025-07-24,JUG-144,PROD-07,UBI-PUE068,2,Libreta de Tareas,Papelería,110.0,30.0,2024-10-01,12,Gratuita,Puebla,Atlixco,18.9122182651453,-98.44324244907024,220.0,60.0,160.0
215,50130,2025-07-24,JUG-144,PROD-03,UBI-PUE068,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2024-10-01,12,Gratuita,Puebla,Atlixco,18.9122182651453,-98.44324244907024,280.0,90.0,190.0
216,50131,2025-11-13,JUG-139,PROD-03,UBI-PUE036,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2025-06-25,11,Gratuita,Puebla,Tehuacán,18.468999255778986,-97.38118773934087,280.0,90.0,190.0
217,50132,2025-05-25,JUG-020,PROD-07,UBI-PUE233,1,Libreta de Tareas,Papelería,110.0,30.0,2024-06-10,6,Gratuita,Puebla,Chignahuapan,19.83713091589475,-98.02353123754656,110.0,30.0,80.0
218,50133,2023-12-31,JUG-217,PROD-03,UBI-PUE089,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2023-10-06,11,Gratuita,Puebla,San Andrés Cholula,19.0150490611301,-98.31244148884034,280.0,90.0,190.0
219,50133,2023-12-31,JUG-217,PROD-06,UBI-PUE089,1,Lapicera Colección,Papelería,95.0,25.0,2023-10-06,11,Gratuita,Puebla,San Andrés Cholula,19.0150490611301,-98.31244148884034,95.0,25.0,70.0
220,50134,2024-05-15,JUG-134,PROD-08,UBI-PUE157,1,Planilla Stickers,Papelería,35.0,8.0,2023-03-06,10,Premium,Puebla,Puebla (Centro),19.06573839174284,-98.19726174292464,35.0,8.0,27.0
221,50135,2024-08-25,JUG-108,PROD-01,UBI-PUE239,3,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2024-04-26,8,Gratuita,Puebla,Chignahuapan,19.833722392641118,-98.02026498256896,450.0,135.0,315.0
222,50136,2026-06-10,JUG-047,PROD-04,UBI-PUE252,2,Botella de Agua TDAH,Accesorios,120.0,35.0,2025-07-23,7,Gratuita,Puebla,Heroica Puebla De Zaragoza,18.9509360790904,-98.24852950232288,240.0,70.0,170.0
223,50137,2025-03-14,JUG-124,PROD-01,UBI-PUE257,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2024-12-11,8,Gratuita,Puebla,Heroica Puebla De Zaragoza,18.96383721771913,-98.27213063472668,150.0,45.0,105.0
224,50137,2025-03-14,JUG-124,PROD-03,UBI-PUE257,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2024-12-11,8,Gratuita,Puebla,Heroica Puebla De Zaragoza,18.96383721771913,-98.27213063472668,280.0,90.0,190.0
225,50138,2024-08-23,JUG-012,PROD-01,UBI-PUE026,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2023-09-07,6,Gratuita,Puebla,Tehuacán,18.4304065809675,-97.37363463856056,150.0,45.0,105.0
226,50139,2026-10-15,JUG-073,PROD-04,UBI-PUE019,3,Botella de Agua TDAH,Accesorios,120.0,35.0,2025-06-06,6,Gratuita,Puebla,Huauchinango,20.17955053780023,-98.0458727820729,360.0,105.0,255.0
227,50139,2026-10-15,JUG-073,PROD-07,UBI-PUE019,1,Libreta de Tareas,Papelería,110.0,30.0,2025-06-06,6,Gratuita,Puebla,Huauchinango,20.17955053780023,-98.0458727820729,110.0,30.0,80.0
228,50140,2025-11-13,JUG-044,PROD-08,UBI-PUE217,2,Planilla Stickers,Papelería,35.0,8.0,2024-09-27,6,Premium,Puebla,Villa Avila Camacho,20.395240362988524,-97.883882462417,70.0,16.0,54.0
229,50141,2025-03-12,JUG-086,PROD-08,UBI-PUE035,1,Planilla Stickers,Papelería,35.0,8.0,2025-02-03,9,Gratuita,Puebla,Tehuacán,18.467731048165323,-97.37792617309482,35.0,8.0,27.0
230,50142,2023-11-12,JUG-213,PROD-05,UBI-PUE042,1,Mochila Ergonómica,Accesorios,450.0,180.0,2023-08-15,10,Gratuita,Puebla,Tehuacán,18.44864555025473,-97.4108851583181,450.0,180.0,270.0
231,50143,2025-08-24,JUG-171,PROD-06,UBI-PUE025,2,Lapicera Colección,Papelería,95.0,25.0,2024-09-26,6,Gratuita,Puebla,Huauchinango,20.172702611181343,-98.0608073222522,190.0,50.0,140.0
233,50145,2024-11-12,JUG-111,PROD-05,UBI-PUE241,1,Mochila Ergonómica,Accesorios,450.0,180.0,2023-10-04,7,Gratuita,Puebla,Chignahuapan,19.83641081144245,-98.01847874937812,450.0,180.0,270.0
234,50146,2025-10-20,JUG-009,PROD-05,UBI-PUE079,1,Mochila Ergonómica,Accesorios,450.0,180.0,2025-04-08,7,Gratuita,Puebla,Atlixco,18.91476859302664,-98.47821013066654,450.0,180.0,270.0
235,50147,2023-10-26,JUG-213,PROD-07,UBI-PUE128,3,Libreta de Tareas,Papelería,110.0,30.0,2023-08-15,10,Gratuita,Puebla,San Andrés Cholula,19.016694322033104,-98.31540880167653,330.0,90.0,240.0
236,50147,2023-10-26,JUG-213,PROD-04,UBI-PUE128,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2023-08-15,10,Gratuita,Puebla,San Andrés Cholula,19.016694322033104,-98.31540880167653,120.0,35.0,85.0
237,50148,2023-04-09,JUG-225,PROD-05,UBI-PUE040,1,Mochila Ergonómica,Accesorios,450.0,180.0,2023-01-15,8,Gratuita,Puebla,Tehuacán,18.45695015357284,-97.41775161357296,450.0,180.0,270.0
239,50150,2025-06-02,JUG-046,PROD-04,UBI-PUE252,3,Botella de Agua TDAH,Accesorios,120.0,35.0,2024-10-27,10,Gratuita,Puebla,Heroica Puebla De Zaragoza,18.9509360790904,-98.24852950232288,360.0,105.0,255.0
240,50151,2023-12-29,JUG-215,PROD-04,UBI-PUE200,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2023-08-08,8,Gratuita,Puebla,Amozoc De Mota,19.048885110337302,-98.07548085428265,120.0,35.0,85.0
241,50152,2026-06-29,JUG-147,PROD-03,UBI-PUE020,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2025-05-31,11,Premium,Puebla,Huauchinango,20.17890603988084,-98.07119283582516,280.0,90.0,190.0
242,50152,2026-06-29,JUG-147,PROD-08,UBI-PUE020,1,Planilla Stickers,Papelería,35.0,8.0,2025-05-31,11,Premium,Puebla,Huauchinango,20.17890603988084,-98.07119283582516,35.0,8.0,27.0
243,50153,2025-11-06,JUG-194,PROD-01,UBI-PUE073,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2024-10-24,8,Gratuita,Puebla,Atlixco,18.92114972140276,-98.4595502803005,150.0,45.0,105.0
244,50153,2025-11-06,JUG-194,PROD-03,UBI-PUE073,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2024-10-24,8,Gratuita,Puebla,Atlixco,18.92114972140276,-98.4595502803005,280.0,90.0,190.0
245,50153,2025-11-06,JUG-194,PROD-01,UBI-PUE073,3,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2024-10-24,8,Gratuita,Puebla,Atlixco,18.92114972140276,-98.4595502803005,450.0,135.0,315.0
246,50154,2023-06-14,JUG-128,PROD-03,UBI-PUE077,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2023-02-15,10,Gratuita,Puebla,Atlixco,18.90052545577758,-98.40633525305624,280.0,90.0,190.0
247,50155,2024-03-07,JUG-039,PROD-07,UBI-PUE004,1,Libreta de Tareas,Papelería,110.0,30.0,2023-01-21,8,Gratuita,Puebla,Xicotepec De Juárez,20.272545592784184,-97.96728405997214,110.0,30.0,80.0
